 &plot nbnd=  46, nks=   470 /
    0.549    1.155    1.611    3.541    3.845    4.538    5.721    7.230    7.620    7.945
    8.516    8.648    9.605   10.070   11.251   11.287   12.189   12.580   13.370   13.373
   13.856   14.780   15.032   15.181   15.316   16.032
            0.358974  0.207254  0.000000
  -58.547  -33.965  -33.945  -33.940  -33.926  -33.910  -33.907  -33.906  -33.892  -33.880
  -33.868  -32.663  -32.654  -32.576  -11.561  -11.266   -2.495   -1.746   -1.411    0.160
    0.525    1.160    1.658    3.569    3.799    4.614    5.728    7.180    7.563    7.976
    8.511    8.728    9.644   10.012   11.253   11.331   12.085   12.416   13.197   13.350
   13.707   14.734   15.073   15.234   15.353   16.020
            0.371795  0.214656  0.000000
  -58.546  -33.966  -33.945  -33.939  -33.925  -33.910  -33.908  -33.906  -33.892  -33.879
  -33.868  -32.667  -32.652  -32.576  -11.509  -11.231   -2.604   -1.847   -1.374    0.125
    0.503    1.172    1.703    3.598    3.758    4.688    5.734    7.052    7.588    7.982
    8.533    8.810    9.689    9.952   11.244   11.387   11.987   12.254   13.032   13.284
   13.613   14.650   15.089   15.277   15.438   16.016
            0.384615  0.222058  0.000000
  -58.546  -33.967  -33.944  -33.939  -33.925  -33.911  -33.908  -33.906  -33.892  -33.879
  -33.868  -32.671  -32.650  -32.577  -11.459  -11.197   -2.707   -1.941   -1.340    0.094
    0.485    1.190    1.744    3.630    3.720    4.759    5.739    6.895    7.644    7.970
    8.572    8.893    9.739    9.898   11.221   11.443   11.895   12.101   12.881   13.160
   13.590   14.554   15.070   15.310   15.539   16.028
            0.397436  0.229460  0.000000
  -58.546  -33.967  -33.944  -33.938  -33.924  -33.911  -33.908  -33.906  -33.892  -33.879
  -33.867  -32.674  -32.648  -32.577  -11.412  -11.166   -2.802   -2.028   -1.311    0.065
    0.470    1.211    1.782    3.662    3.687    4.827    5.743    6.734    7.710    7.949
    8.613    8.976    9.795    9.859   11.183   11.490   11.811   11.963   12.751   13.009
   13.610   14.455   15.020   15.336   15.612   15.926
            0.410256  0.236862  0.000000
  -58.546  -33.968  -33.943  -33.938  -33.924  -33.911  -33.908  -33.906  -33.892  -33.879
  -33.867  -32.677  -32.646  -32.578  -11.370  -11.137   -2.889   -2.106   -1.286    0.040
    0.457    1.236    1.816    3.658    3.694    4.890    5.747    6.580    7.776    7.926
    8.648    9.056    9.840    9.854   11.129   11.516   11.734   11.844   12.652   12.858
   13.649   14.361   14.946   15.355   15.570   15.950
            0.423077  0.244264  0.000000
  -58.546  -33.969  -33.943  -33.938  -33.924  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.867  -32.680  -32.645  -32.578  -11.332  -11.112   -2.966   -2.175   -1.265    0.018
    0.446    1.263    1.846    3.633    3.726    4.947    5.750    6.437    7.840    7.904
    8.668    9.134    9.845    9.915   11.060   11.513   11.667   11.745   12.591   12.716
   13.699   14.272   14.856   15.369   15.454   16.065
            0.435897  0.251666  0.000000
  -58.546  -33.970  -33.943  -33.937  -33.923  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.867  -32.682  -32.644  -32.579  -11.299  -11.090   -3.033   -2.235   -1.248   -0.001
    0.437    1.289    1.872    3.612    3.757    4.997    5.752    6.309    7.887    7.899
    8.674    9.206    9.873    9.978   10.982   11.477   11.609   11.665   12.570   12.590
   13.757   14.191   14.759   15.330   15.380   16.185
            0.448718  0.259067  0.000000
  -58.545  -33.970  -33.943  -33.937  -33.923  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.866  -32.684  -32.643  -32.579  -11.271  -11.072   -3.088   -2.285   -1.234   -0.017
    0.430    1.314    1.893    3.595    3.784    5.040    5.754    6.198    7.873    7.950
    8.668    9.271    9.919   10.040   10.900   11.415   11.560   11.599   12.482   12.581
   13.820   14.119   14.661   15.217   15.387   16.225
            0.461538  0.266469  0.000000
  -58.545  -33.971  -33.943  -33.937  -33.923  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.866  -32.685  -32.642  -32.579  -11.249  -11.057   -3.132   -2.324   -1.224   -0.029
    0.425    1.335    1.910    3.582    3.808    5.074    5.755    6.109    7.864    7.992
    8.656    9.325    9.974   10.097   10.823   11.342   11.522   11.547   12.396   12.610
   13.885   14.057   14.566   15.124   15.392   16.259
            0.474359  0.273871  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.923  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.866  -32.686  -32.641  -32.580  -11.234  -11.047   -3.163   -2.352   -1.217   -0.038
    0.421    1.351    1.922    3.573    3.826    5.099    5.756    6.042    7.858    8.024
    8.642    9.367   10.026   10.146   10.759   11.273   11.495   11.509   12.334   12.643
   13.948   14.009   14.481   15.055   15.395   16.285
            0.487179  0.281273  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.922  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.866  -32.687  -32.641  -32.580  -11.224  -11.040   -3.182   -2.368   -1.213   -0.043
    0.419    1.361    1.930    3.568    3.838    5.114    5.757    6.001    7.855    8.044
    8.632    9.393   10.065   10.180   10.714   11.224   11.478   11.484   12.297   12.668
   13.978   13.999   14.416   15.012   15.397   16.301
            0.500000  0.288675  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.922  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.866  -32.687  -32.641  -32.580  -11.221  -11.038   -3.189   -2.374   -1.212   -0.045
    0.418    1.364    1.932    3.566    3.842    5.120    5.757    5.987    7.854    8.050
    8.628    9.402   10.080   10.193   10.698   11.206   11.473   11.476   12.284   12.677
   13.967   14.020   14.390   14.998   15.397   16.307
            0.492424  0.301797  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.922  -33.912  -33.908  -33.906  -33.892  -33.879
  -33.866  -32.687  -32.641  -32.580  -11.220  -11.038   -3.186   -2.373   -1.211   -0.050
    0.419    1.348    1.933    3.567    3.843    5.123    5.733    5.992    7.884    8.064
    8.634    9.408   10.082   10.197   10.697   11.208   11.429   11.480   12.309   12.677
   13.968   14.028   14.405   14.873   15.522   16.303
            0.484848  0.314918  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.923  -33.912  -33.909  -33.906  -33.892  -33.879
  -33.866  -32.687  -32.641  -32.580  -11.217  -11.036   -3.177   -2.370   -1.208   -0.065
    0.422    1.299    1.935    3.571    3.847    5.131    5.665    6.007    7.970    8.105
    8.654    9.424   10.088   10.207   10.691   11.215   11.321   11.487   12.371   12.678
   13.972   14.048   14.451   14.653   15.740   16.274
            0.477273  0.328040  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.923  -33.912  -33.909  -33.905  -33.892  -33.879
  -33.866  -32.686  -32.640  -32.581  -11.213  -11.032   -3.163   -2.366   -1.203   -0.089
    0.426    1.222    1.938    3.576    3.855    5.143    5.566    6.030    8.095    8.171
    8.692    9.450   10.099   10.224   10.672   11.184   11.227   11.499   12.446   12.678
   13.974   14.071   14.425   14.530   15.961   16.172
            0.469697  0.341162  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.923  -33.912  -33.910  -33.904  -33.893  -33.879
  -33.866  -32.686  -32.640  -32.582  -11.207  -11.028   -3.143   -2.360   -1.196   -0.121
    0.430    1.119    1.941    3.581    3.866    5.153    5.454    6.059    8.235    8.260
    8.760    9.487   10.114   10.249   10.620   11.062   11.244   11.515   12.519   12.676
   13.961   14.090   14.220   14.634   16.005   16.155
            0.462121  0.354283  0.000000
  -58.545  -33.971  -33.942  -33.937  -33.924  -33.912  -33.911  -33.904  -33.893  -33.879
  -33.866  -32.685  -32.640  -32.584  -11.199  -11.022   -3.117   -2.352   -1.188   -0.160
    0.433    0.995    1.944    3.585    3.883    5.142    5.358    6.095    8.360    8.367
    8.878    9.533   10.133   10.282   10.511   10.991   11.265   11.536   12.586   12.669
   13.870   14.101   14.109   14.749   15.823   16.284
            0.454545  0.367405  0.000000
  -58.545  -33.970  -33.941  -33.937  -33.924  -33.911  -33.911  -33.903  -33.893  -33.879
  -33.866  -32.684  -32.639  -32.585  -11.190  -11.015   -3.086   -2.343   -1.178   -0.204
    0.436    0.854    1.947    3.586    3.906    5.071    5.324    6.134    8.453    8.489
    9.055    9.583   10.157   10.309   10.372   10.973   11.290   11.561   12.647   12.650
   13.701   14.098   14.104   14.840   15.662   16.306
            0.446970  0.380526  0.000000
  -58.545  -33.970  -33.941  -33.937  -33.925  -33.912  -33.911  -33.902  -33.893  -33.879
  -33.866  -32.683  -32.639  -32.587  -11.179  -11.007   -3.050   -2.333   -1.168   -0.252
    0.436    0.700    1.950    3.583    3.935    4.954    5.340    6.176    8.520    8.618
    9.279    9.620   10.184   10.185   10.393   10.989   11.320   11.592   12.613   12.703
   13.536   14.095   14.118   14.862   15.564   16.203
            0.439394  0.393648  0.000000
  -58.545  -33.970  -33.941  -33.937  -33.925  -33.913  -33.911  -33.901  -33.893  -33.879
  -33.866  -32.682  -32.638  -32.590  -11.167  -10.998   -3.008   -2.322   -1.156   -0.303
    0.435    0.535    1.954    3.575    3.971    4.827    5.376    6.221    8.573    8.749
    9.534    9.599   10.083   10.216   10.464   11.024   11.354   11.626   12.548   12.754
   13.403   14.069   14.148   14.791   15.537   16.008
            0.431818  0.406770  0.000000
  -58.545  -33.970  -33.941  -33.937  -33.926  -33.913  -33.910  -33.901  -33.894  -33.879
  -33.866  -32.681  -32.638  -32.592  -11.154  -10.988   -2.961   -2.311   -1.144   -0.356
    0.364    0.431    1.960    3.563    4.013    4.701    5.420    6.268    8.621    8.877
    9.476    9.804   10.084   10.255   10.558   11.075   11.391   11.666   12.450   12.801
   13.313   14.015   14.185   14.673   15.513   15.769
            0.424242  0.419891  0.000000
  -58.545  -33.969  -33.941  -33.936  -33.926  -33.914  -33.910  -33.900  -33.894  -33.879
  -33.866  -32.679  -32.637  -32.595  -11.140  -10.978   -2.909   -2.300   -1.132   -0.409
    0.190    0.425    1.967    3.545    4.061    4.581    5.469    6.317    8.666    8.996
    9.293   10.066   10.146   10.316   10.676   11.142   11.431   11.711   12.325   12.844
   13.265   13.920   14.228   14.559   15.418   15.517
            0.416667  0.433013  0.000000
  -58.545  -33.969  -33.941  -33.936  -33.927  -33.915  -33.910  -33.900  -33.894  -33.880
  -33.866  -32.678  -32.636  -32.597  -11.125  -10.967   -2.852   -2.288   -1.121   -0.462
    0.014    0.417    1.977    3.524    4.113    4.470    5.520    6.368    8.713    9.039
    9.158   10.228   10.234   10.481   10.811   11.231   11.471   11.761   12.188   12.880
   13.247   13.787   14.275   14.470   15.258   15.263
            0.409091  0.446134  0.000000
  -58.545  -33.969  -33.941  -33.935  -33.928  -33.915  -33.909  -33.899  -33.894  -33.880
  -33.866  -32.677  -32.636  -32.600  -11.111  -10.956   -2.790   -2.278   -1.112   -0.513
   -0.159    0.406    1.989    3.499    4.168    4.370    5.572    6.422    8.761    8.848
    9.244   10.295   10.311   10.754   10.950   11.351   11.506   11.819   12.059   12.906
   13.247   13.632   14.325   14.398   15.016   15.080
            0.401515  0.459256  0.000000
  -58.545  -33.969  -33.941  -33.935  -33.928  -33.916  -33.909  -33.898  -33.895  -33.880
  -33.866  -32.675  -32.635  -32.603  -11.096  -10.945   -2.724   -2.269   -1.107   -0.561
   -0.328    0.394    2.004    3.470    4.226    4.280    5.623    6.478    8.635    8.811
    9.348   10.329   10.393   11.047   11.074   11.504   11.526   11.888   11.964   12.913
   13.256   13.482   14.319   14.373   14.785   14.917
            0.393939  0.472377  0.000000
  -58.545  -33.968  -33.941  -33.934  -33.929  -33.917  -33.909  -33.898  -33.895  -33.880
  -33.866  -32.674  -32.634  -32.606  -11.081  -10.934   -2.654   -2.261   -1.108   -0.605
   -0.486    0.380    2.022    3.440    4.201    4.284    5.673    6.536    8.423    8.863
    9.450   10.351   10.473   11.181   11.306   11.540   11.667   11.933   11.977   12.893
   13.268   13.366   14.218   14.393   14.598   14.792
            0.386364  0.485499  0.000000
  -58.545  -33.968  -33.941  -33.934  -33.929  -33.917  -33.908  -33.897  -33.895  -33.880
  -33.866  -32.672  -32.634  -32.609  -11.066  -10.923   -2.580   -2.255   -1.121   -0.645
   -0.628    0.365    2.041    3.408    4.133    4.343    5.720    6.598    8.217    8.917
    9.551   10.358   10.551   11.274   11.375   11.684   11.798   11.990   12.086   12.865
   13.273   13.293   14.093   14.290   14.557   14.708
            0.378788  0.498621  0.000000
  -58.544  -33.968  -33.942  -33.933  -33.929  -33.918  -33.908  -33.897  -33.895  -33.880
  -33.866  -32.671  -32.633  -32.611  -11.053  -10.914   -2.504   -2.251   -1.155   -0.742
   -0.679    0.350    2.062    3.376    4.076    4.400    5.763    6.662    8.019    8.973
    9.650   10.349   10.630   11.331   11.360   11.853   11.876   12.163   12.168   12.897
   13.245   13.263   13.969   14.135   14.596   14.654
            0.371212  0.511742  0.000000
  -58.544  -33.968  -33.942  -33.932  -33.930  -33.918  -33.908  -33.897  -33.895  -33.880
  -33.866  -32.669  -32.633  -32.613  -11.040  -10.904   -2.427   -2.249   -1.218   -0.819
   -0.707    0.335    2.084    3.345    4.030    4.455    5.802    6.730    7.832    9.028
    9.746   10.323   10.708   11.287   11.435   11.900   11.962   12.188   12.417   13.018
   13.208   13.232   13.877   14.012   14.615   14.631
            0.363636  0.524864  0.000000
  -58.544  -33.968  -33.942  -33.932  -33.930  -33.919  -33.908  -33.896  -33.896  -33.880
  -33.866  -32.668  -32.632  -32.615  -11.029  -10.896   -2.349   -2.249   -1.306   -0.860
   -0.730    0.321    2.105    3.316    3.994    4.504    5.835    6.802    7.657    9.081
    9.839   10.282   10.785   11.262   11.489   11.869   12.056   12.204   12.659   13.021
   13.195   13.325   13.843   13.936   14.581   14.623
            0.356061  0.537985  0.000000
  -58.544  -33.968  -33.942  -33.931  -33.930  -33.919  -33.908  -33.896  -33.896  -33.880
  -33.866  -32.667  -32.632  -32.617  -11.020  -10.890   -2.275   -2.250   -1.402   -0.879
   -0.746    0.308    2.125    3.291    3.967    4.547    5.861    6.877    7.496    9.129
    9.925   10.233   10.857   11.255   11.492   11.840   12.149   12.240   12.779   12.905
   13.249   13.517   13.894   13.904   14.530   14.546
            0.348485  0.551107  0.000000
  -58.544  -33.968  -33.942  -33.931  -33.930  -33.920  -33.908  -33.896  -33.896  -33.880
  -33.866  -32.667  -32.632  -32.618  -11.013  -10.885   -2.252   -2.210   -1.489   -0.887
   -0.757    0.298    2.141    3.271    3.949    4.580    5.881    6.956    7.353    9.169
   10.000   10.187   10.920   11.260   11.434   11.861   12.244   12.279   12.730   12.774
   13.441   13.627   13.901   14.055   14.365   14.509
            0.340909  0.564229  0.000000
  -58.544  -33.968  -33.942  -33.931  -33.930  -33.920  -33.907  -33.896  -33.896  -33.880
  -33.866  -32.666  -32.631  -32.619  -11.008  -10.882   -2.254   -2.163   -1.551   -0.890
   -0.764    0.292    2.151    3.258    3.938    4.602    5.893    7.039    7.229    9.195
   10.055   10.153   10.962   11.270   11.368   11.908   12.300   12.333   12.632   12.673
   13.656   13.667   13.912   14.181   14.247   14.464
            0.333333  0.577350  0.000000
  -58.544  -33.968  -33.942  -33.931  -33.930  -33.920  -33.907  -33.896  -33.896  -33.880
  -33.866  -32.666  -32.631  -32.619  -11.007  -10.881   -2.255   -2.145   -1.574   -0.890
   -0.765    0.290    2.155    3.253    3.935    4.609    5.897    7.119    7.135    9.205
   10.076   10.141   10.974   11.276   11.343   11.934   12.298   12.382   12.576   12.639
   13.678   13.775   13.925   14.070   14.348   14.426
            0.326087  0.564799  0.000000
