#  E (eV)   dos(E)     Int dos(E) EFermi =    2.155 eV
 -58.485  0.3933E+01  0.1265E+01
 -58.480  0.3898E+01  0.1284E+01
 -58.475  0.3861E+01  0.1304E+01
 -58.470  0.3822E+01  0.1323E+01
 -58.465  0.3781E+01  0.1342E+01
 -58.460  0.3738E+01  0.1360E+01
 -58.455  0.3693E+01  0.1379E+01
 -58.450  0.3646E+01  0.1397E+01
 -58.445  0.3597E+01  0.1415E+01
 -58.440  0.3546E+01  0.1433E+01
 -58.435  0.3494E+01  0.1450E+01
 -58.430  0.3440E+01  0.1468E+01
 -58.425  0.3384E+01  0.1484E+01
 -58.420  0.3328E+01  0.1501E+01
 -58.415  0.3270E+01  0.1517E+01
 -58.410  0.3211E+01  0.1533E+01
 -58.405  0.3151E+01  0.1549E+01
 -58.400  0.3089E+01  0.1565E+01
 -58.395  0.3027E+01  0.1580E+01
 -58.390  0.2965E+01  0.1595E+01
 -58.385  0.2901E+01  0.1609E+01
 -58.380  0.2837E+01  0.1623E+01
 -58.375  0.2773E+01  0.1637E+01
 -58.370  0.2708E+01  0.1651E+01
 -58.365  0.2643E+01  0.1664E+01
 -58.360  0.2578E+01  0.1677E+01
 -58.355  0.2512E+01  0.1689E+01
 -58.350  0.2447E+01  0.1702E+01
 -58.345  0.2382E+01  0.1714E+01
 -58.340  0.2317E+01  0.1725E+01
 -58.335  0.2252E+01  0.1736E+01
 -58.330  0.2187E+01  0.1747E+01
 -58.325  0.2123E+01  0.1758E+01
 -58.320  0.2060E+01  0.1768E+01
 -58.315  0.1997E+01  0.1778E+01
 -58.310  0.1934E+01  0.1788E+01
 -58.305  0.1873E+01  0.1797E+01
 -58.300  0.1812E+01  0.1806E+01
 -58.295  0.1752E+01  0.1815E+01
 -58.290  0.1692E+01  0.1824E+01
 -58.285  0.1634E+01  0.1832E+01
 -58.280  0.1576E+01  0.1840E+01
 -58.275  0.1520E+01  0.1847E+01
 -58.270  0.1465E+01  0.1855E+01
 -58.265  0.1410E+01  0.1862E+01
 -58.260  0.1357E+01  0.1868E+01
 -58.255  0.1305E+01  0.1875E+01
 -58.250  0.1254E+01  0.1881E+01
 -58.245  0.1204E+01  0.1887E+01
 -58.240  0.1155E+01  0.1893E+01
 -58.235  0.1108E+01  0.1898E+01
 -58.230  0.1062E+01  0.1904E+01
 -58.225  0.1017E+01  0.1909E+01
 -58.220  0.9733E+00  0.1914E+01
 -58.215  0.9308E+00  0.1918E+01
 -58.210  0.8896E+00  0.1923E+01
 -58.205  0.8497E+00  0.1927E+01
 -58.200  0.8110E+00  0.1931E+01
 -58.195  0.7736E+00  0.1935E+01
 -58.190  0.7373E+00  0.1939E+01
 -58.185  0.7024E+00  0.1942E+01
 -58.180  0.6686E+00  0.1946E+01
 -58.175  0.6360E+00  0.1949E+01
 -58.170  0.6046E+00  0.1952E+01
 -58.165  0.5743E+00  0.1955E+01
 -58.160  0.5452E+00  0.1957E+01
 -58.155  0.5172E+00  0.1960E+01
 -58.150  0.4904E+00  0.1962E+01
 -58.145  0.4646E+00  0.1965E+01
 -58.140  0.4398E+00  0.1967E+01
 -58.135  0.4161E+00  0.1969E+01
 -58.130  0.3935E+00  0.1971E+01
 -58.125  0.3718E+00  0.1973E+01
 -58.120  0.3510E+00  0.1975E+01
 -58.115  0.3312E+00  0.1976E+01
 -58.110  0.3123E+00  0.1978E+01
 -58.105  0.2943E+00  0.1979E+01
 -58.100  0.2771E+00  0.1981E+01
 -58.095  0.2608E+00  0.1982E+01
 -58.090  0.2452E+00  0.1983E+01
 -58.085  0.2305E+00  0.1984E+01
 -58.080  0.2164E+00  0.1985E+01
 -58.075  0.2031E+00  0.1986E+01
 -58.070  0.1905E+00  0.1987E+01
 -58.065  0.1785E+00  0.1988E+01
 -58.060  0.1672E+00  0.1989E+01
 -58.055  0.1565E+00  0.1990E+01
 -58.050  0.1464E+00  0.1991E+01
 -58.045  0.1368E+00  0.1991E+01
 -58.040  0.1278E+00  0.1992E+01
 -58.035  0.1193E+00  0.1993E+01
 -58.030  0.1113E+00  0.1993E+01
 -58.025  0.1037E+00  0.1994E+01
 -58.020  0.9664E-01  0.1994E+01
 -58.015  0.8996E-01  0.1995E+01
 -58.010  0.8369E-01  0.1995E+01
 -58.005  0.7781E-01  0.1995E+01
 -58.000  0.7228E-01  0.1996E+01
 -57.995  0.6711E-01  0.1996E+01
 -57.990  0.6226E-01  0.1996E+01
 -57.985  0.5773E-01  0.1997E+01
 -57.980  0.5349E-01  0.1997E+01
 -57.975  0.4952E-01  0.1997E+01
 -57.970  0.4582E-01  0.1997E+01
 -57.965  0.4237E-01  0.1998E+01
 -57.960  0.3915E-01  0.1998E+01
 -57.955  0.3615E-01  0.1998E+01
 -57.950  0.3336E-01  0.1998E+01
 -57.945  0.3076E-01  0.1998E+01
 -57.940  0.2835E-01  0.1998E+01
 -57.935  0.2611E-01  0.1999E+01
 -57.930  0.2403E-01  0.1999E+01
 -57.925  0.2210E-01  0.1999E+01
 -57.920  0.2031E-01  0.1999E+01
 -57.915  0.1865E-01  0.1999E+01
 -57.910  0.1712E-01  0.1999E+01
 -57.905  0.1570E-01  0.1999E+01
 -57.900  0.1439E-01  0.1999E+01
 -57.895  0.1318E-01  0.1999E+01
 -57.890  0.1207E-01  0.1999E+01
 -57.885  0.1104E-01  0.1999E+01
 -57.880  0.1009E-01  0.1999E+01
 -57.875  0.9217E-02  0.2000E+01
 -57.870  0.8413E-02  0.2000E+01
 -57.865  0.7675E-02  0.2000E+01
 -57.860  0.6997E-02  0.2000E+01
 -57.855  0.6374E-02  0.2000E+01
 -57.850  0.5803E-02  0.2000E+01
 -57.845  0.5280E-02  0.2000E+01
 -57.840  0.4800E-02  0.2000E+01
 -57.835  0.4361E-02  0.2000E+01
 -57.830  0.3960E-02  0.2000E+01
 -57.825  0.3593E-02  0.2000E+01
 -57.820  0.3258E-02  0.2000E+01
 -57.815  0.2952E-02  0.2000E+01
 -57.810  0.2673E-02  0.2000E+01
 -57.805  0.2419E-02  0.2000E+01
 -57.800  0.2187E-02  0.2000E+01
 -57.795  0.1977E-02  0.2000E+01
 -57.790  0.1785E-02  0.2000E+01
 -57.785  0.1611E-02  0.2000E+01
 -57.780  0.1453E-02  0.2000E+01
 -57.775  0.1309E-02  0.2000E+01
 -57.770  0.1179E-02  0.2000E+01
 -57.765  0.1061E-02  0.2000E+01
 -57.760  0.9545E-03  0.2000E+01
 -57.755  0.8579E-03  0.2000E+01
 -57.750  0.7706E-03  0.2000E+01
 -57.745  0.6917E-03  0.2000E+01
 -57.740  0.6204E-03  0.2000E+01
 -57.735  0.5561E-03  0.2000E+01
 -57.730  0.4982E-03  0.2000E+01
 -57.725  0.4460E-03  0.2000E+01
 -57.720  0.3989E-03  0.2000E+01
 -57.715  0.3566E-03  0.2000E+01
 -57.710  0.3186E-03  0.2000E+01
 -57.705  0.2844E-03  0.2000E+01
 -57.700  0.2538E-03  0.2000E+01
 -57.695  0.2262E-03  0.2000E+01
 -57.690  0.2016E-03  0.2000E+01
 -57.685  0.1795E-03  0.2000E+01
 -57.680  0.1597E-03  0.2000E+01
 -57.675  0.1420E-03  0.2000E+01
 -57.670  0.1262E-03  0.2000E+01
 -57.665  0.1120E-03  0.2000E+01
 -57.660  0.9940E-04  0.2000E+01
 -57.655  0.8814E-04  0.2000E+01
 -57.650  0.7811E-04  0.2000E+01
 -57.645  0.6917E-04  0.2000E+01
 -57.640  0.6121E-04  0.2000E+01
 -57.635  0.5413E-04  0.2000E+01
 -57.630  0.4784E-04  0.2000E+01
 -57.625  0.4225E-04  0.2000E+01
 -57.620  0.3729E-04  0.2000E+01
 -57.615  0.3289E-04  0.2000E+01
 -57.610  0.2899E-04  0.2000E+01
 -57.605  0.2553E-04  0.2000E+01
 -57.600  0.2247E-04  0.2000E+01
 -57.595  0.1977E-04  0.2000E+01
 -57.590  0.1737E-04  0.2000E+01
 -57.585  0.1526E-04  0.2000E+01
 -57.580  0.1340E-04  0.2000E+01
 -57.575  0.1175E-04  0.2000E+01
 -57.570  0.1030E-04  0.2000E+01
 -57.565  0.9025E-05  0.2000E+01
 -57.560  0.7901E-05  0.2000E+01
 -57.555  0.6912E-05  0.2000E+01
 -57.550  0.6043E-05  0.2000E+01
 -57.545  0.5280E-05  0.2000E+01
 -57.540  0.4610E-05  0.2000E+01
 -57.535  0.4022E-05  0.2000E+01
 -57.530  0.3507E-05  0.2000E+01
 -57.525  0.3056E-05  0.2000E+01
 -57.520  0.2661E-05  0.2000E+01
 -57.515  0.2315E-05  0.2000E+01
 -57.510  0.2013E-05  0.2000E+01
 -57.505  0.1749E-05  0.2000E+01
 -57.500  0.1519E-05  0.2000E+01
 -57.495  0.1318E-05  0.2000E+01
 -57.490  0.1143E-05  0.2000E+01
 -57.485  0.9907E-06  0.2000E+01
 -57.480  0.8580E-06  0.2000E+01
 -57.475  0.7426E-06  0.2000E+01
 -57.470  0.6422E-06  0.2000E+01
 -57.465  0.5551E-06  0.2000E+01
 -57.460  0.4794E-06  0.2000E+01
 -57.455  0.4138E-06  0.2000E+01
 -57.450  0.3569E-06  0.2000E+01
 -57.445  0.3076E-06  0.2000E+01
 -57.440  0.2650E-06  0.2000E+01
 -57.435  0.2281E-06  0.2000E+01
 -57.430  0.1962E-06  0.2000E+01
 -57.425  0.1687E-06  0.2000E+01
 -57.420  0.1449E-06  0.2000E+01
 -57.415  0.1244E-06  0.2000E+01
 -57.410  0.1067E-06  0.2000E+01
 -57.405  0.9149E-07  0.2000E+01
 -57.400  0.7839E-07  0.2000E+01
 -57.395  0.6711E-07  0.2000E+01
 -57.390  0.5742E-07  0.2000E+01
 -57.385  0.4909E-07  0.2000E+01
 -57.380  0.4195E-07  0.2000E+01
 -57.375  0.3582E-07  0.2000E+01
 -57.370  0.3056E-07  0.2000E+01
 -57.365  0.2606E-07  0.2000E+01
 -57.360  0.2221E-07  0.2000E+01
 -57.355  0.1891E-07  0.2000E+01
 -57.350  0.1609E-07  0.2000E+01
 -57.345  0.1368E-07  0.2000E+01
 -57.340  0.1163E-07  0.2000E+01
 -57.335  0.9876E-08  0.2000E+01
 -57.330  0.8381E-08  0.2000E+01
 -57.325  0.7108E-08  0.2000E+01
 -57.320  0.6024E-08  0.2000E+01
 -57.315  0.5102E-08  0.2000E+01
 -57.310  0.4319E-08  0.2000E+01
 -57.305  0.3653E-08  0.2000E+01
 -57.300  0.3087E-08  0.2000E+01
 -57.295  0.2608E-08  0.2000E+01
 -57.290  0.2201E-08  0.2000E+01
 -57.285  0.1857E-08  0.2000E+01
 -57.280  0.1565E-08  0.2000E+01
 -57.275  0.1319E-08  0.2000E+01
 -57.270  0.1110E-08  0.2000E+01
 -57.265  0.9338E-09  0.2000E+01
 -57.260  0.7851E-09  0.2000E+01
 -57.255  0.6596E-09  0.2000E+01
 -57.250  0.5537E-09  0.2000E+01
 -57.245  0.4646E-09  0.2000E+01
 -57.240  0.3895E-09  0.2000E+01
 -57.235  0.3264E-09  0.2000E+01
 -57.230  0.2733E-09  0.2000E+01
 -57.225  0.2286E-09  0.2000E+01
 -57.220  0.1912E-09  0.2000E+01
 -57.215  0.1598E-09  0.2000E+01
 -57.210  0.1334E-09  0.2000E+01
 -57.205  0.1113E-09  0.2000E+01
 -57.200  0.9283E-10  0.2000E+01
 -57.195  0.7736E-10  0.2000E+01
 -57.190  0.6442E-10  0.2000E+01
 -57.185  0.5361E-10  0.2000E+01
 -57.180  0.4459E-10  0.2000E+01
 -57.175  0.3706E-10  0.2000E+01
 -57.170  0.3078E-10  0.2000E+01
 -57.165  0.2554E-10  0.2000E+01
 -57.160  0.2119E-10  0.2000E+01
 -57.155  0.1756E-10  0.2000E+01
 -57.150  0.1455E-10  0.2000E+01
 -57.145  0.1204E-10  0.2000E+01
 -57.140  0.9959E-11  0.2000E+01
 -57.135  0.8233E-11  0.2000E+01
 -57.130  0.6801E-11  0.2000E+01
 -57.125  0.5614E-11  0.2000E+01
 -57.120  0.4631E-11  0.2000E+01
 -57.115  0.3818E-11  0.2000E+01
 -57.110  0.3145E-11  0.2000E+01
 -57.105  0.2590E-11  0.2000E+01
 -57.100  0.2130E-11  0.2000E+01
 -57.095  0.1752E-11  0.2000E+01
 -57.090  0.1439E-11  0.2000E+01
 -57.085  0.1182E-11  0.2000E+01
 -57.080  0.9695E-12  0.2000E+01
 -57.075  0.7950E-12  0.2000E+01
 -57.070  0.6514E-12  0.2000E+01
 -57.065  0.5334E-12  0.2000E+01
 -57.060  0.4365E-12  0.2000E+01
 -57.055  0.3569E-12  0.2000E+01
 -57.050  0.2917E-12  0.2000E+01
 -57.045  0.2382E-12  0.2000E+01
 -57.040  0.1944E-12  0.2000E+01
 -57.035  0.1585E-12  0.2000E+01
 -57.030  0.1292E-12  0.2000E+01
 -57.025  0.1052E-12  0.2000E+01
 -57.020  0.8564E-13  0.2000E+01
 -57.015  0.6965E-13  0.2000E+01
 -57.010  0.5661E-13  0.2000E+01
 -57.005  0.4598E-13  0.2000E+01
 -57.000  0.3732E-13  0.2000E+01
 -56.995  0.3027E-13  0.2000E+01
 -56.990  0.2454E-13  0.2000E+01
 -56.985  0.1988E-13  0.2000E+01
 -56.980  0.1609E-13  0.2000E+01
 -56.975  0.1302E-13  0.2000E+01
 -56.970  0.1052E-13  0.2000E+01
 -56.965  0.8501E-14  0.2000E+01
 -56.960  0.6863E-14  0.2000E+01
 -56.955  0.5537E-14  0.2000E+01
 -56.950  0.4464E-14  0.2000E+01
 -56.945  0.3597E-14  0.2000E+01
 -56.940  0.2896E-14  0.2000E+01
 -56.935  0.2330E-14  0.2000E+01
 -56.930  0.1873E-14  0.2000E+01
 -56.925  0.1505E-14  0.2000E+01
 -56.920  0.1209E-14  0.2000E+01
 -56.915  0.9699E-15  0.2000E+01
 -56.910  0.7778E-15  0.2000E+01
 -56.905  0.6233E-15  0.2000E+01
 -56.900  0.4991E-15  0.2000E+01
 -56.895  0.3994E-15  0.2000E+01
 -56.890  0.3194E-15  0.2000E+01
 -56.885  0.2553E-15  0.2000E+01
 -56.880  0.2039E-15  0.2000E+01
 -56.875  0.1627E-15  0.2000E+01
 -56.870  0.1298E-15  0.2000E+01
 -56.865  0.1034E-15  0.2000E+01
 -56.860  0.8238E-16  0.2000E+01
 -56.855  0.6557E-16  0.2000E+01
 -56.850  0.5216E-16  0.2000E+01
 -56.845  0.4146E-16  0.2000E+01
 -56.840  0.3293E-16  0.2000E+01
 -56.835  0.2614E-16  0.2000E+01
 -56.830  0.2074E-16  0.2000E+01
 -56.825  0.1644E-16  0.2000E+01
 -56.820  0.1302E-16  0.2000E+01
 -56.815  0.1031E-16  0.2000E+01
 -56.810  0.8157E-17  0.2000E+01
 -56.805  0.6449E-17  0.2000E+01
 -56.800  0.5095E-17  0.2000E+01
 -56.795  0.4023E-17  0.2000E+01
 -56.790  0.3174E-17  0.2000E+01
 -56.785  0.2502E-17  0.2000E+01
 -56.780  0.1972E-17  0.2000E+01
 -56.775  0.1553E-17  0.2000E+01
 -56.770  0.1222E-17  0.2000E+01
 -56.765  0.9606E-18  0.2000E+01
 -56.760  0.7549E-18  0.2000E+01
 -56.755  0.5928E-18  0.2000E+01
 -56.750  0.4652E-18  0.2000E+01
 -56.745  0.3648E-18  0.2000E+01
 -56.740  0.2859E-18  0.2000E+01
 -56.735  0.2239E-18  0.2000E+01
 -56.730  0.1752E-18  0.2000E+01
 -56.725  0.1370E-18  0.2000E+01
 -56.720  0.1071E-18  0.2000E+01
 -56.715  0.8366E-19  0.2000E+01
 -56.710  0.6530E-19  0.2000E+01
 -56.705  0.5093E-19  0.2000E+01
 -56.700  0.3970E-19  0.2000E+01
 -56.695  0.3092E-19  0.2000E+01
 -56.690  0.2407E-19  0.2000E+01
 -56.685  0.1872E-19  0.2000E+01
 -56.680  0.1456E-19  0.2000E+01
 -56.675  0.1131E-19  0.2000E+01
 -56.670  0.8778E-20  0.2000E+01
 -56.665  0.6810E-20  0.2000E+01
 -56.660  0.5280E-20  0.2000E+01
 -56.655  0.4090E-20  0.2000E+01
 -56.650  0.3167E-20  0.2000E+01
 -56.645  0.2450E-20  0.2000E+01
 -56.640  0.1894E-20  0.2000E+01
 -56.635  0.1464E-20  0.2000E+01
 -56.630  0.1130E-20  0.2000E+01
 -56.625  0.8721E-21  0.2000E+01
 -56.620  0.6724E-21  0.2000E+01
 -56.615  0.5182E-21  0.2000E+01
 -56.610  0.3990E-21  0.2000E+01
 -56.605  0.3070E-21  0.2000E+01
 -56.600  0.2361E-21  0.2000E+01
 -56.595  0.1815E-21  0.2000E+01
 -56.590  0.1394E-21  0.2000E+01
 -56.585  0.1069E-21  0.2000E+01
 -56.580  0.8202E-22  0.2000E+01
 -56.575  0.6286E-22  0.2000E+01
 -56.570  0.4815E-22  0.2000E+01
 -56.565  0.3685E-22  0.2000E+01
 -56.560  0.2819E-22  0.2000E+01
 -56.555  0.2154E-22  0.2000E+01
 -56.550  0.1646E-22  0.2000E+01
 -56.545  0.1256E-22  0.2000E+01
 -56.540  0.9582E-23  0.2000E+01
 -56.535  0.7304E-23  0.2000E+01
 -56.530  0.5564E-23  0.2000E+01
 -56.525  0.4236E-23  0.2000E+01
 -56.520  0.3222E-23  0.2000E+01
 -56.515  0.2450E-23  0.2000E+01
 -56.510  0.1861E-23  0.2000E+01
 -56.505  0.1413E-23  0.2000E+01
 -56.500  0.1072E-23  0.2000E+01
 -56.495  0.8128E-24  0.2000E+01
 -56.490  0.6158E-24  0.2000E+01
 -56.485  0.4663E-24  0.2000E+01
 -56.480  0.3528E-24  0.2000E+01
 -56.475  0.2668E-24  0.2000E+01
 -56.470  0.2016E-24  0.2000E+01
 -56.465  0.1522E-24  0.2000E+01
 -56.460  0.1149E-24  0.2000E+01
 -56.455  0.8662E-25  0.2000E+01
 -56.450  0.6528E-25  0.2000E+01
 -56.445  0.4916E-25  0.2000E+01
 -56.440  0.3700E-25  0.2000E+01
 -56.435  0.2782E-25  0.2000E+01
 -56.430  0.2091E-25  0.2000E+01
 -56.425  0.1571E-25  0.2000E+01
 -56.420  0.1179E-25  0.2000E+01
 -56.415  0.8841E-26  0.2000E+01
 -56.410  0.6627E-26  0.2000E+01
 -56.405  0.4964E-26  0.2000E+01
 -56.400  0.3715E-26  0.2000E+01
 -56.395  0.2779E-26  0.2000E+01
 -56.390  0.2077E-26  0.2000E+01
 -56.385  0.1552E-26  0.2000E+01
 -56.380  0.1158E-26  0.2000E+01
 -56.375  0.8642E-27  0.2000E+01
 -56.370  0.6443E-27  0.2000E+01
 -56.365  0.4800E-27  0.2000E+01
 -56.360  0.3573E-27  0.2000E+01
 -56.355  0.2658E-27  0.2000E+01
 -56.350  0.1977E-27  0.2000E+01
 -56.345  0.1469E-27  0.2000E+01
 -56.340  0.1090E-27  0.2000E+01
 -56.335  0.8090E-28  0.2000E+01
 -56.330  0.5999E-28  0.2000E+01
 -56.325  0.4445E-28  0.2000E+01
 -56.320  0.3291E-28  0.2000E+01
 -56.315  0.2436E-28  0.2000E+01
 -56.310  0.1801E-28  0.2000E+01
 -56.305  0.1331E-28  0.2000E+01
 -56.300  0.9829E-29  0.2000E+01
 -56.295  0.7253E-29  0.2000E+01
 -56.290  0.5349E-29  0.2000E+01
 -56.285  0.3942E-29  0.2000E+01
 -56.280  0.2903E-29  0.2000E+01
 -56.275  0.2137E-29  0.2000E+01
 -56.270  0.1572E-29  0.2000E+01
 -56.265  0.1155E-29  0.2000E+01
 -56.260  0.8485E-30  0.2000E+01
 -56.255  0.6228E-30  0.2000E+01
 -56.250  0.4568E-30  0.2000E+01
 -56.245  0.3349E-30  0.2000E+01
 -56.240  0.2453E-30  0.2000E+01
 -56.235  0.1796E-30  0.2000E+01
 -56.230  0.1314E-30  0.2000E+01
 -56.225  0.9603E-31  0.2000E+01
 -56.220  0.7015E-31  0.2000E+01
 -56.215  0.5122E-31  0.2000E+01
 -56.210  0.3736E-31  0.2000E+01
